,url,day,month,year
130,http://doriansobacki.pl/feed/,10.0,7.0,2015.0
131,http://doriansobacki.pl/feed/,5.0,7.0,2015.0
132,http://doriansobacki.pl/feed/,4.0,7.0,2015.0
133,http://namiekko.pl/feed/,26.0,3.0,2016.0
134,http://namiekko.pl/feed/,25.0,3.0,2016.0
135,http://namiekko.pl/feed/,20.0,3.0,2016.0
136,http://namiekko.pl/feed/,18.0,3.0,2016.0
137,http://namiekko.pl/feed/,13.0,3.0,2016.0
138,http://namiekko.pl/feed/,11.0,3.0,2016.0
139,http://namiekko.pl/feed/,7.0,3.0,2016.0
140,http://namiekko.pl/feed/,5.0,3.0,2016.0
141,http://namiekko.pl/feed/,1.0,3.0,2016.0
142,http://namiekko.pl/feed/,18.0,2.0,2016.0
143,http://parkowanko.blogspot.com/feeds/posts/default,2.0,2.0,2016.0
144,http://parkowanko.blogspot.com/feeds/posts/default,2.0,2.0,2016.0
145,http://parkowanko.blogspot.com/feeds/posts/default,2.0,2.0,2016.0
146,http://parkowanko.blogspot.com/feeds/posts/default,2.0,2.0,2016.0
147,http://parkowanko.blogspot.com/feeds/posts/default,2.0,2.0,2016.0
148,http://blog.gonek.net/feed/,30.0,3.0,2016.0
149,http://blog.gonek.net/feed/,22.0,3.0,2016.0
150,http://blog.gonek.net/feed/,20.0,3.0,2016.0
151,http://blog.gonek.net/feed/,18.0,3.0,2016.0
152,http://blog.gonek.net/feed/,13.0,3.0,2016.0
153,http://blog.gonek.net/feed/,8.0,3.0,2016.0
154,http://blog.gonek.net/feed/,3.0,3.0,2016.0
155,http://blog.gonek.net/feed/,28.0,2.0,2016.0
156,http://blog.gonek.net/feed/,2.0,2.0,2016.0
157,http://kotprogramistyczny.pl/feed/,30.0,3.0,2016.0
158,http://kotprogramistyczny.pl/feed/,29.0,3.0,2016.0
159,http://kotprogramistyczny.pl/feed/,21.0,3.0,2016.0
160,http://kotprogramistyczny.pl/feed/,18.0,3.0,2016.0
161,http://kotprogramistyczny.pl/feed/,17.0,3.0,2016.0
162,http://kotprogramistyczny.pl/feed/,13.0,3.0,2016.0
163,http://kotprogramistyczny.pl/feed/,10.0,3.0,2016.0
164,http://kotprogramistyczny.pl/feed/,8.0,3.0,2016.0
165,http://kotprogramistyczny.pl/feed/,5.0,3.0,2016.0
166,http://kotprogramistyczny.pl/feed/,3.0,3.0,2016.0
167,https://beabest.wordpress.com/feed/,27.0,3.0,2016.0
168,https://beabest.wordpress.com/feed/,26.0,3.0,2016.0
169,https://beabest.wordpress.com/feed/,20.0,3.0,2016.0
170,https://beabest.wordpress.com/feed/,19.0,3.0,2016.0
171,https://beabest.wordpress.com/feed/,13.0,3.0,2016.0
172,https://beabest.wordpress.com/feed/,11.0,3.0,2016.0
173,https://beabest.wordpress.com/feed/,4.0,3.0,2016.0
174,https://beabest.wordpress.com/feed/,1.0,3.0,2016.0
175,http://blog.yellowmoleproductions.pl/feed/,9.0,3.0,2016.0
176,http://blog.yellowmoleproductions.pl/feed/,7.0,3.0,2016.0
177,http://blog.yellowmoleproductions.pl/feed/,2.0,3.0,2016.0
178,http://blog.yellowmoleproductions.pl/feed/,1.0,3.0,2016.0
179,http://gronek.gq/feed/,10.0,3.0,2016.0
180,http://piatkosia.k4be.pl/wordpress/?feed=rss2,31.0,3.0,2016.0
181,http://piatkosia.k4be.pl/wordpress/?feed=rss2,13.0,3.0,2016.0
182,http://piatkosia.k4be.pl/wordpress/?feed=rss2,12.0,3.0,2016.0
183,http://piatkosia.k4be.pl/wordpress/?feed=rss2,10.0,3.0,2016.0
184,http://piatkosia.k4be.pl/wordpress/?feed=rss2,8.0,3.0,2016.0
185,http://piatkosia.k4be.pl/wordpress/?feed=rss2,1.0,3.0,2016.0
186,http://piatkosia.k4be.pl/wordpress/?feed=rss2,10.0,2.0,2016.0
187,http://piatkosia.k4be.pl/wordpress/?feed=rss2,8.0,2.0,2016.0
188,http://piatkosia.k4be.pl/wordpress/?feed=rss2,7.0,2.0,2016.0
189,http://piatkosia.k4be.pl/wordpress/?feed=rss2,6.0,2.0,2016.0
190,http://negativeprogrammer.blogspot.com/feeds/posts/default,30.0,3.0,2016.0
191,http://negativeprogrammer.blogspot.com/feeds/posts/default,28.0,3.0,2016.0
192,http://negativeprogrammer.blogspot.com/feeds/posts/default,23.0,3.0,2016.0
193,http://negativeprogrammer.blogspot.com/feeds/posts/default,21.0,3.0,2016.0
194,http://negativeprogrammer.blogspot.com/feeds/posts/default,16.0,3.0,2016.0
195,http://negativeprogrammer.blogspot.com/feeds/posts/default,14.0,3.0,2016.0
196,http://negativeprogrammer.blogspot.com/feeds/posts/default,9.0,3.0,2016.0
197,http://negativeprogrammer.blogspot.com/feeds/posts/default,7.0,3.0,2016.0
198,http://negativeprogrammer.blogspot.com/feeds/posts/default,2.0,3.0,2016.0
199,http://negativeprogrammer.blogspot.com/feeds/posts/default,1.0,3.0,2016.0
200,http://negativeprogrammer.blogspot.com/feeds/posts/default,26.0,2.0,2016.0
201,http://negativeprogrammer.blogspot.com/feeds/posts/default,21.0,2.0,2016.0
202,http://negativeprogrammer.blogspot.com/feeds/posts/default,20.0,2.0,2016.0
203,http://negativeprogrammer.blogspot.com/feeds/posts/default,16.0,2.0,2016.0
204,http://negativeprogrammer.blogspot.com/feeds/posts/default,15.0,2.0,2016.0
205,http://negativeprogrammer.blogspot.com/feeds/posts/default,14.0,2.0,2016.0
206,http://negativeprogrammer.blogspot.com/feeds/posts/default,12.0,2.0,2016.0
207,http://negativeprogrammer.blogspot.com/feeds/posts/default,11.0,2.0,2016.0
208,http://negativeprogrammer.blogspot.com/feeds/posts/default,10.0,2.0,2016.0
209,http://negativeprogrammer.blogspot.com/feeds/posts/default,9.0,2.0,2016.0
210,http://negativeprogrammer.blogspot.com/feeds/posts/default,8.0,2.0,2016.0
211,http://negativeprogrammer.blogspot.com/feeds/posts/default,7.0,2.0,2016.0
212,http://negativeprogrammer.blogspot.com/feeds/posts/default,6.0,2.0,2016.0
213,http://negativeprogrammer.blogspot.com/feeds/posts/default,6.0,2.0,2016.0
214,http://negativeprogrammer.blogspot.com/feeds/posts/default,6.0,2.0,2016.0
215,http://devbochenek.pl/feed/,8.0,3.0,2016.0
216,http://devbochenek.pl/feed/,6.0,3.0,2016.0
217,http://devbochenek.pl/feed/,2.0,3.0,2016.0
218,http://devbochenek.pl/feed/,24.0,2.0,2016.0
219,http://devbochenek.pl/feed/,22.0,2.0,2016.0
220,http://devbochenek.pl/feed/,11.0,2.0,2016.0
221,http://devbochenek.pl/feed/,10.0,2.0,2016.0
222,https://dziewczynazpytonem.wordpress.com/feed/,13.0,3.0,2016.0
223,https://dziewczynazpytonem.wordpress.com/feed/,7.0,3.0,2016.0
224,https://dziewczynazpytonem.wordpress.com/feed/,1.0,3.0,2016.0
225,https://dziewczynazpytonem.wordpress.com/feed/,6.0,2.0,2016.0
226,https://dziewczynazpytonem.wordpress.com/feed/,2.0,2.0,2016.0
227,https://dziewczynazpytonem.wordpress.com/feed/,28.0,1.0,2016.0
228,https://dziewczynazpytonem.wordpress.com/feed/,23.0,1.0,2016.0
229,https://dziewczynazpytonem.wordpress.com/feed/,20.0,1.0,2016.0
230,https://dziewczynazpytonem.wordpress.com/feed/,17.0,1.0,2016.0
231,https://dziewczynazpytonem.wordpress.com/feed/,13.0,1.0,2016.0
232,http://blog.chyla.org/rss,29.0,3.0,2016.0
233,http://blog.chyla.org/rss,20.0,3.0,2016.0
234,http://blog.chyla.org/rss,13.0,3.0,2016.0
235,http://blog.chyla.org/rss,11.0,3.0,2016.0
236,http://blog.chyla.org/rss,4.0,3.0,2016.0
237,http://blog.chyla.org/rss,1.0,3.0,2016.0
238,http://blog.chyla.org/rss,1.0,3.0,2016.0
239,http://blog.chyla.org/rss,23.0,4.0,2015.0
240,http://blog.chyla.org/rss,15.0,3.0,2015.0
241,http://blog.chyla.org/rss,18.0,2.0,2015.0
242,http://szymekk.me/blog/feed/,25.0,3.0,2016.0
243,http://szymekk.me/blog/feed/,19.0,3.0,2016.0
244,http://szymekk.me/blog/feed/,6.0,3.0,2016.0
245,http://szymekk.me/blog/feed/,2.0,3.0,2016.0
246,http://szymekk.me/blog/feed/,6.0,2.0,2016.0
247,http://www.dedlajn.pl/feeds/posts/default,8.0,3.0,2016.0
248,http://www.dedlajn.pl/feeds/posts/default,4.0,3.0,2016.0
249,http://www.dedlajn.pl/feeds/posts/default,1.0,3.0,2016.0
250,http://www.dedlajn.pl/feeds/posts/default,6.0,2.0,2016.0
251,http://filipcinik.azurewebsites.net/index.php/feed/,1.0,4.0,2016.0
252,http://filipcinik.azurewebsites.net/index.php/feed/,20.0,3.0,2016.0
253,http://filipcinik.azurewebsites.net/index.php/feed/,16.0,3.0,2016.0
254,http://filipcinik.azurewebsites.net/index.php/feed/,12.0,3.0,2016.0
255,http://filipcinik.azurewebsites.net/index.php/feed/,12.0,3.0,2016.0
256,http://filipcinik.azurewebsites.net/index.php/feed/,6.0,3.0,2016.0
257,http://filipcinik.azurewebsites.net/index.php/feed/,3.0,3.0,2016.0
258,http://filipcinik.azurewebsites.net/index.php/feed/,28.0,2.0,2016.0
259,http://emigd.azurewebsites.net/feed.xml,29.0,3.0,2016.0
260,http://emigd.azurewebsites.net/feed.xml,27.0,3.0,2016.0
261,http://emigd.azurewebsites.net/feed.xml,25.0,3.0,2016.0
262,http://emigd.azurewebsites.net/feed.xml,20.0,3.0,2016.0
263,http://emigd.azurewebsites.net/feed.xml,16.0,3.0,2016.0
264,http://emigd.azurewebsites.net/feed.xml,13.0,3.0,2016.0
265,http://emigd.azurewebsites.net/feed.xml,8.0,3.0,2016.0
266,http://emigd.azurewebsites.net/feed.xml,4.0,3.0,2016.0
267,http://emigd.azurewebsites.net/feed.xml,1.0,3.0,2016.0
268,http://emigd.azurewebsites.net/feed.xml,7.0,2.0,2016.0
269,http://www.devanarch.com/feed/,1.0,4.0,2016.0
270,http://www.devanarch.com/feed/,26.0,3.0,2016.0
271,http://www.devanarch.com/feed/,14.0,3.0,2016.0
272,http://www.devanarch.com/feed/,13.0,3.0,2016.0
273,http://www.devanarch.com/feed/,7.0,3.0,2016.0
274,http://www.devanarch.com/feed/,5.0,3.0,2016.0
275,http://www.devanarch.com/feed/,19.0,2.0,2016.0
276,http://www.devanarch.com/feed/,13.0,2.0,2016.0
277,http://www.devanarch.com/feed/,7.0,2.0,2016.0
278,http://knowakowski.azurewebsites.net/feed/,1.0,4.0,2016.0
279,http://knowakowski.azurewebsites.net/feed/,27.0,3.0,2016.0
280,http://knowakowski.azurewebsites.net/feed/,26.0,3.0,2016.0
281,http://knowakowski.azurewebsites.net/feed/,18.0,3.0,2016.0
282,http://knowakowski.azurewebsites.net/feed/,14.0,3.0,2016.0
283,http://knowakowski.azurewebsites.net/feed/,9.0,3.0,2016.0
284,http://knowakowski.azurewebsites.net/feed/,8.0,3.0,2016.0
285,http://knowakowski.azurewebsites.net/feed/,5.0,3.0,2016.0
286,http://knowakowski.azurewebsites.net/feed/,1.0,3.0,2016.0
287,http://knowakowski.azurewebsites.net/feed/,7.0,2.0,2016.0
288,http://www.adambac.com/feed.xml,1.0,4.0,2016.0
289,http://www.adambac.com/feed.xml,25.0,3.0,2016.0
290,http://www.adambac.com/feed.xml,24.0,3.0,2016.0
291,http://www.adambac.com/feed.xml,18.0,3.0,2016.0
292,http://www.adambac.com/feed.xml,17.0,3.0,2016.0
293,http://www.adambac.com/feed.xml,12.0,3.0,2016.0
294,http://www.adambac.com/feed.xml,8.0,3.0,2016.0
295,http://www.adambac.com/feed.xml,4.0,3.0,2016.0
296,http://www.adambac.com/feed.xml,1.0,3.0,2016.0
297,http://www.adambac.com/feed.xml,22.0,2.0,2016.0
298,http://tomaszkorecki.com/feed/,31.0,3.0,2016.0
299,http://tomaszkorecki.com/feed/,27.0,3.0,2016.0
300,http://tomaszkorecki.com/feed/,22.0,3.0,2016.0
301,http://tomaszkorecki.com/feed/,19.0,3.0,2016.0
302,http://tomaszkorecki.com/feed/,15.0,3.0,2016.0
303,http://tomaszkorecki.com/feed/,11.0,3.0,2016.0
304,http://tomaszkorecki.com/feed/,8.0,3.0,2016.0
305,http://tomaszkorecki.com/feed/,6.0,3.0,2016.0
306,http://tomaszkorecki.com/feed/,4.0,3.0,2016.0
307,http://tomaszkorecki.com/feed/,1.0,3.0,2016.0
308,http://www.sebastiangruchacz.pl/feed/,27.0,3.0,2016.0
309,http://www.sebastiangruchacz.pl/feed/,24.0,3.0,2016.0
310,http://www.sebastiangruchacz.pl/feed/,21.0,3.0,2016.0
311,http://www.sebastiangruchacz.pl/feed/,21.0,3.0,2016.0
312,http://www.sebastiangruchacz.pl/feed/,14.0,3.0,2016.0
313,http://www.sebastiangruchacz.pl/feed/,9.0,3.0,2016.0
314,http://www.sebastiangruchacz.pl/feed/,7.0,3.0,2016.0
315,http://www.sebastiangruchacz.pl/feed/,8.0,2.0,2016.0
316,http://www.sebastiangruchacz.pl/feed/,31.0,3.0,2015.0
317,http://www.sebastiangruchacz.pl/feed/,17.0,10.0,2014.0
318,http://paweltymura.pl/feed/,31.0,3.0,2016.0
319,http://paweltymura.pl/feed/,31.0,3.0,2016.0
320,http://paweltymura.pl/feed/,31.0,3.0,2016.0
321,http://paweltymura.pl/feed/,31.0,3.0,2016.0
322,http://paweltymura.pl/feed/,31.0,3.0,2016.0
323,http://paweltymura.pl/feed/,30.0,3.0,2016.0
324,http://paweltymura.pl/feed/,27.0,3.0,2016.0
325,http://paweltymura.pl/feed/,25.0,3.0,2016.0
326,http://paweltymura.pl/feed/,23.0,3.0,2016.0
327,http://paweltymura.pl/feed/,23.0,3.0,2016.0
328,http://www.pyrzyk.net/feed/,29.0,3.0,2016.0
329,http://www.pyrzyk.net/feed/,24.0,3.0,2016.0
330,http://www.pyrzyk.net/feed/,21.0,3.0,2016.0
331,http://www.pyrzyk.net/feed/,17.0,3.0,2016.0
332,http://www.pyrzyk.net/feed/,13.0,3.0,2016.0
333,http://www.pyrzyk.net/feed/,7.0,3.0,2016.0
334,http://www.pyrzyk.net/feed/,3.0,3.0,2016.0
335,http://www.pyrzyk.net/feed/,1.0,3.0,2016.0
336,http://www.pyrzyk.net/feed/,5.0,7.0,2015.0
337,http://www.pyrzyk.net/feed/,4.0,7.0,2015.0
338,http://marcinszyszka.pl/feed/,30.0,3.0,2016.0
339,http://marcinszyszka.pl/feed/,27.0,3.0,2016.0
340,http://marcinszyszka.pl/feed/,23.0,3.0,2016.0
341,http://marcinszyszka.pl/feed/,20.0,3.0,2016.0
342,http://marcinszyszka.pl/feed/,16.0,3.0,2016.0
343,http://marcinszyszka.pl/feed/,13.0,3.0,2016.0
344,http://marcinszyszka.pl/feed/,9.0,3.0,2016.0
345,http://marcinszyszka.pl/feed/,6.0,3.0,2016.0
346,http://marcinszyszka.pl/feed/,2.0,3.0,2016.0
347,http://marcinszyszka.pl/feed/,1.0,3.0,2016.0
348,http://blog.kars7e.io/feed.xml,4.0,3.0,2016.0
349,http://blog.kars7e.io/feed.xml,1.0,3.0,2016.0
350,http://blog.kars7e.io/feed.xml,12.0,2.0,2016.0
351,http://blog.kars7e.io/feed.xml,12.0,9.0,2013.0
352,http://blog.kars7e.io/feed.xml,23.0,6.0,2013.0
353,http://blog.kars7e.io/feed.xml,4.0,7.0,2012.0
354,http://blog.kars7e.io/feed.xml,17.0,5.0,2010.0
355,http://blog.kars7e.io/feed.xml,14.0,5.0,2010.0
356,http://blog.kars7e.io/feed.xml,10.0,5.0,2010.0
357,http://blog.kars7e.io/feed.xml,10.0,5.0,2010.0
358,http://blog.kars7e.io/feed.xml,10.0,5.0,2010.0
359,http://dyzur.blogspot.com/feeds/posts/default,25.0,2.0,2016.0
360,http://dyzur.blogspot.com/feeds/posts/default,17.0,2.0,2016.0
361,http://dyzur.blogspot.com/feeds/posts/default,17.0,2.0,2016.0
362,http://dyzur.blogspot.com/feeds/posts/default,9.0,2.0,2016.0
363,http://mateorobiapke.blogspot.com/feeds/posts/default,21.0,3.0,2016.0
364,http://mateorobiapke.blogspot.com/feeds/posts/default,9.0,3.0,2016.0
365,http://mateorobiapke.blogspot.com/feeds/posts/default,2.0,3.0,2016.0
366,http://tomasz.dudziak.eu/feed/,14.0,3.0,2016.0
367,http://tomasz.dudziak.eu/feed/,6.0,3.0,2016.0
368,http://tomasz.dudziak.eu/feed/,23.0,2.0,2016.0
369,http://tomasz.dudziak.eu/feed/,13.0,2.0,2016.0
370,http://perceptrons.prv.pl/feed/,21.0,2.0,2016.0
371,http://perceptrons.prv.pl/feed/,18.0,2.0,2016.0
